TYPE,DIST,LICNO,SS,ADR,INFO,EXPDATE,LPS_Id
TP,52,2752250292,No Record,"G/F, LEVEL(PORT.) & B1/F LEVEL (PORT), K.I.L.11084, ROYAL PENINSULA, 8 HUNG LAI RD, HUNG HOM BAY, KOWLOON CITY, KOWLOON",,2018-05-16,0
TP,52,2752252058,No Record,"PENINSULA HEIGHTS, 63 BROADCAST DRIVE, KOWLOON CITY, KOWLOON",,2018-07-19,0
TP,52,2752253194,No Record,"INDOOR SWIMMING POOL AT 5/F & FILTRATION PLANT ROOM AT 3/F, 155 ARGYLE STREET, S.A. OF KIL 4022, KOWLOON CITY, KOWLOON",,2018-08-28,0
TP,52,2752254595,No Record,"LEVEL 3(PTN) AND LEVEL 4(PTN), SUNRISE VILLA, 19-23 CHI KIANG ST, KIL 11078, TOKWAWAN, KOWLOON CITY, KOWLOON",,2017-10-14,0
TP,52,2752257044,No Record,"4/F(PTN) 3/F (PTN) & 2/F(PTN), 28 MA TAU KOK ROAD KIL 1833 R P, TOKWAWAN, KOWLOON CITY, KOWLOON",,2017-12-19,0
TP,52,2752257266,No Record,"NORFOLK ROAD NKIL 6315, NORFOLK ROAD, KOWLOON CITY, KOWLOON",,2017-12-20,0
TP,52,2752264365,No Record,"PARTIAL PORTION OF 1/F, CLUBHOUSE UNIVERSITY COURT, 167-169 BOUNDARY ST, KOWLOON CITY, KOWLOON",,2018-07-14,0
TP,52,2752266121,No Record,"G/F & B1 LEVEL, LAGUNA GRANDA PH 4, LAGUNA VERDE, 8 TAI WAN RD, HUNGHOM, KOWLOON CITY, KOWLOON",,2018-09-10,0
TP,52,2752268552,No Record,"PORTION OF 3/F 4/F & 5/F, 81 WATERLOO ROAD, KOWLOON CITY, KOWLOON",,2017-11-18,0
TP,52,2752268668,No Record,"PORTION OF 1/F M/F & 2/F, 51 NGA TSIN WAI ROAD, KOWLOON CITY, KOWLOON",,2017-11-20,0
TP,52,2752278474,No Record,"5/F & 6/F, GRAND EXCELSIOR, 83 WATERLOO ROAD, KOWLOON CITY, KOWLOON",,2017-12-22,0
TP,52,2752279875,No Record,"PTNS OF G/F & 2/F, STUDENT HALLS OF RESIDENCE, THE H. K. POLYTECHNIC UNIVERSITY, 1 HUNG LAI RD, HUNGHOM, KOWLOON CITY, KOWLOON",,2018-02-19,0
TP,52,2752280514,No Record,"BASEMENT 1(PTN) G/F(PTN) 1/F(PTN), 1 HOMANTIN HILL ROAD K.I.L. 2411, KOWLOON CITY, KOWLOON",,2018-03-12,0
TP,52,2752282097,No Record,"PORTION OF LOBBY FLOOR, 83 BROADCAST DRIVE, KOWLOON CITY, KOWLOON",,2018-04-23,0
TP,52,2752282820,No Record,"PORTION OF 7/F & PODIUM ROOF, HARBOURFRONT LANDMARK, 11 WAN HOI STREET, HUNGHOM, KOWLOON CITY, KOWLOON",,2018-05-14,0
TP,52,2752283595,No Record,"PTN OF 6/F & 7/F, HARBOURFRONT LANDMARK, 11 WAN HOI STREET, HUNG HOM, KOWLOON CITY, KOWLOON",,2018-06-12,0
TP,52,2752286433,No Record,"1/F (PTN) 2/F (PTN), RESIDENTIAL DEVELOPMENT ON N.K.I.L. 6361, 9 COLLEGE ROAD, KOWLOON CITY, KOWLOON",,2018-09-28,0
TP,52,2752299682,No Record,"1/F (PTN) 2/F (PTN), 3/F(PTN) & 5/F (PTN), SKY TOWER, 38 SUNG WONG TOI ROAD, TOKWAWAN, KOWLOON CITY, KOWLOON",,2017-11-10,0
TP,52,2752299895,No Record,"2/F (PTN) 3/F (PTN) AND PODIUM FLOOR (PTN), 18 FARM ROAD, KOWLOON CITY, KOWLOON",,2017-11-16,0
TP,52,2752300560,No Record,"PTN OF LOWER G/F & BASEMENT AT CLUB HOUSE, 1 BEACON HILL ROAD, KOWLOON CITY, KOWLOON",,2017-12-02,0
TP,52,2752302733,No Record,"1D LA SALLE ROAD, KOWLOON CITY, KOWLOON",,2018-02-07,0
TP,52,2752303143,No Record,"E & M/F (PORTION) AND 6/F (PORTION), 377 PRINCE EDWARD ROAD WEST, KOWLOON CITY, KOWLOON",,2018-03-01,0
TP,52,2752800015,No Record,"LORNA VILLA, 242 ARGYLE STREET, KOWLOON CITY, KOWLOON",,2018-06-07,0
TP,52,2752800033,No Record,"G/F (PORTION) & 2/F (PORTION) AT NKIL NO. 6236, 148-150 NGA TSIN WAI ROAD, KOWLOON CITY, KOWLOON",,2018-06-04,0
TP,52,2752800079,No Record,"3/F(PTN) & 5/F, HILLVILLE TERRACE, 28 TIN KWONG ROAD, KOWLOON CITY, KOWLOON",,2018-08-29,0
TP,52,2752800088,No Record,"PORTION OF UPPER 6/F AND 7/F AT 15 HO MAN TIN HILL ROAD, HO MAN TIN, KOWLOON",,2018-02-14,0
TP,52,2752800097,No Record,"SWIMMING POOL AT PORTION OF 6/F & PORTION OF 7/F,THE LAMMA PALACE, 302-302A PRINCE EDWARD ROAD WEST, KOWLOON",,2018-07-15,0
TP,52,2752800103,YEW CHUNG INTERNATIONAL SECONDARY SCHOOL,"3/F (PORTION) & 4/F (PORTION)YEW CHUNG INTERNATIONAL SECONDARY SCHOOL AT 3 TO FUK ROAD, KOWLOON TONG, KOWLOON",,2018-08-01,0
TP,52,2752800112,No Record,"5/F (PORTION), 3/F (PORTION) AND PODIUM (PORTION), GRAND WATERFRONT, 38 SAN MA TAU STREET, TO KWA WAN, KOWLOON",,2018-09-11,0
TP,52,2752800121,AMERICAN INT L SCHOOL,"G/F(PORTION), 1/F(PORTION), 2/F(PORTION), 123 WATERLOO ROAD, KOWLOON TONG, KOWLOON",,2018-05-29,0
TP,52,2752800130,No Record,"LEVEL 1 (PORTION), LEVEL 2M (PORTION) AND LEVEL 2 (PORTION) OF THE COMPLEX, DIOCESAN BOYS' SCHOOL, 131 ARGYLE STREET, KOWLOON",,2018-08-26,0
TP,52,2752800149,HARBOUR PLACE,"CLUB HOUSE AT 7/F (PORTION) AND 8/F (PORTION), NO. 8 OI KING STREET, HARBOUR PLACE, KOWLOON",,2018-04-02,0
TP,52,2752800158,HARBOUR PLACE,"CLUBHOUSE AT G/F (PORTION) AND U/G (PORTION) NO. 8 OI KING STREET, HARBOUR PLACE, KOWLOON",,2018-04-16,0
TP,52,2752800167,PRINCE RITZ,"2/F (PORTION) AND 3/F (PORTION), PRINCE RITZ, 440-450 PRINCE EDWARD ROAD WEST, KOWLOON",,2018-08-20,0
TP,52,2752800176,No Record,"1/F (PORTION) AND 2/F (PORTION), 199 KOWLOON CITY ROAD, TO KWA WAN, KOWLOON",,2018-09-27,0
TP,52,2752800185,No Record,"BASEMENT (PORTION), G/F (PORTION) & M/F (PORTION)NGAN HEI KEUNG BUILDINGPO LEUNG KUK NGAN PO LING COLLEGE, 26 SUNG ON STREET, TOKWAWAN, KOWLOON",,2018-09-28,0
TP,52,2752800194,No Record,"INDOOR SWIMMING POOL AT PODIUM (PORTION), 5/F (PORTION), CELESTIAL HEIGHTS, KIL 11124, 80 SHEUNG SHING STREET, HOMANTIN, KOWLOON",,2018-01-06,0
TP,52,2752800200,No Record,"OUTDOOR SWIMMING POOL AT PODIUM (PORTION), 5/F (PORTION), CELESTIAL HEIGHTS, KIL 11124, 80 SHEUNG SHING STREET, HOMANTIN, KOWLOON",,2018-05-09,0
TP,52,2752800219,No Record,"6/F (MINOR PORTION) & 7/F (MINOR PORTION), AT NO. 2 FORFAR ROAD, KOWLOON",,2018-05-08,0
TP,52,2752800228,No Record,"B1/F(PORTION) & B2/F(PORTION),MERIDIAN HILL,AT 81 BROADCAST DRIVE, KOWLOON",,2018-02-13,0
TP,52,2752800237,Wuhu Residence,"111 WUHU STREET, HUNG HOM, KOWLOON",,2018-05-29,0
TP,52,2752800255,No Record,"G/F, LOCKOO GARDENS, 6 CORNWALL ST., KOWLOON CITY, KOWLOON",,2018-05-21,0
TP,52,2752800264,No Record,"2/F., CLUBHOUSE, CHATHAM GATE, NO. 388 CHATHAM ROAD NORTH, KIL 6545, TSIM SHA TSUI, KOWLOON",,2018-04-25,0
TP,52,2752800273,No Record,"1/F (PORTION), G/F (PORTION) & B1/F(PORTION),ONE MAYFAIR, 1 BROADCAST DRIVE, KOWLOON TONG, KOWLOON",,2018-05-06,0
TP,52,2752800282,No Record,"5/F (PORTION) & 3/F (PORTION), KADOORIE HILL, 211 PRINCE EDWARD ROAD WEST, KOWLOON",,2018-09-02,0
TP,52,2752800291,No Record,"3/F(PORTION) AND 1/F(PORTION), BAYVIEW, 9 YUK YAT STREET, KOWLOON",,2017-11-07,0
TP,52,2752800307,No Record,"G/F PORTION AND B/F PORTION,THE GRANDEUR, 23 GRAMPIAN ROAD, KOWLOON TONG, KOWLOON",,2018-03-17,0
TP,52,2752800316,No Record,"3/F (PORTION) AND 5/F (PORTION), DUNBAR PLACE, 23 DUNBAR ROAD, HO MAN TIN, KOWLOON",,2018-04-21,0
TP,52,2752800325,No Record,"FAIRLAND GARDENS, 7 HOMANTIN HILL RD., HOMANTIN, KOWLOON CITY, KOWLOON",,2018-07-13,0
TP,52,2752800334,No Record,"1/F., PORTION, 313 PRINCE EDWARD ROAD WEST, KOWLOON",,2017-11-26,0
TP,52,2752800343,No Record,"G/F (PORTION), 4 CORNWALL ST, KOWLOON CITY, KOWLOON",,2017-12-18,0
TP,52,2752800352,No Record,"2/F (PORTION) & 3/F (PORTION), THE MET. FOCUS, 8 PAK KUNG STREET, HUNG HOM, KOWLOON",,2018-03-30,0
TP,52,2752800361,No Record,"1/F PORTION, G/F PORTION & B2/F PORTION, 5-11 EDE ROAD, KOWLOON TONG, KOWLOON",,2018-04-29,0
TP,52,2752800389,No Record,"1/F (PORTION) & 2/F (PORTION), BILLIONNARIE AVANT,NO. 62 NGA TSIN LONG ROAD, KOWLOON CITY, KOWLOON",,2018-05-10,0
TP,52,2752800398,No Record,"2/F (PORTION) & 3/F (PORTION), 1-11A SAN WAI STREET, HUNG HOM, KOWLOON",,2018-07-15,0
TP,52,2752800404,No Record,"PORTION OF 1/F AND PORTION OF 2/F OF TOWER 2, 3 EDE ROAD, KOWLOON TONG, KOWLOON",,2018-09-24,0
TP,52,2752800413,No Record,"3/F (PORTION) & 2/F (PORTION), 3 JULIA AVENUE, HO MAN TIN, KOWLOON",,2018-03-31,0
TP,52,2752800422,STAR BY THE HARBOUR,"G/F PORTION & B1 PORTION,STARS BY THE HARBOUR,7 HUNG LUEN ROAD, KOWLOON",,2018-07-14,0
TP,52,2752800431,No Record,"G/F. PORTION, B1/F. PORTION & B2/F. PORTION,THE ZUMURUD, NO. 204 ARGYLE STREET, KOWLOON",,2018-08-08,0
TP,52,2752800440,No Record,"B/F(PORTION), G/F(PORTION) 1/F(PORTION) & 2/F(PORTION), ULTIMA, 23 FAT KWONG STREET, HO MAN TIN, KOWLOON",,2017-12-06,0
TP,52,2752800459,(No Record Found),"B1/F (PORTION) & B2/F (PORTION), 38 INVERNESS ROAD, KOWLOON TONG, KOWLOON",,2017-12-18,0
TP,52,2752800468,Kerry Hotel (Hong Kong),"3/F (PORTION) & 4/F (PORTION), 38 HUNG LUEN ROAD, HUNG HOM, I.L.11205, KOWLOON",,2018-05-03,0
TP,52,2752800477,(No Record Found),"1/F (PORTION) AND 2/F (PORTION), 18-32 JUNCTION ROAD, KOWLOON CITY, KOWLOON",,2018-07-02,0
TP,52,2752800486,No Record,"1/F (PORTION), HOMANTIN HILLSIDE, 8 WAI YIN PATH, HUNG HOM, KOWLOON",,2018-09-18,0
TP,94,2794000028,No Record,"YLTL 506, THE PARCVILLE, YUEN LONG, NEW TERRITORIES",,2018-07-24,0
TP,94,2794000037,No Record,"YLTL 502, VILLA BY THE PARK, 139 CASTLE PEAK ROAD, PING SHAN, YUEN LONG, NEW TERRITORIES",,2018-03-07,0
TP,94,2794000055,No Record,"TOWN CENTRE, DD 104, LOT 4665, FAIRVIEW PARK, TAI SANG WAI, YUEN LONG, NEW TERRITORIES",,2018-03-31,0
TP,94,2794000064,No Record,"DD 124, PARKVIEW GARDEN, HUNG SHUI KIU, YUEN LONG, NEW TERRITORIES",,2018-03-31,0
TP,94,2794000073,No Record,"G/F, DD 124, LOT 4209, TRAFALGAR GARDEN, 7 TAN KWAI CHUEN ROAD, TAN KWAI CHUEN, HUNG SHUI KIU, YUEN LONG, NEW TERRITORIES",,2018-03-31,0
TP,94,2794000082,No Record,"YUEN LONG PLAZA, YLTL 449, CASTLE PEAK ROAD, ON SHUN STREET, YUEN LONG, NEW TERRITORIES",,2018-03-31,0
TP,94,2794000091,No Record,"2/F (PORTION), KUI FAT BUILDING, YLTL 442, YUEN LONG, NEW TERRITORIES",,2018-03-31,0
TP,94,2794000107,No Record,"YEE FUNG GARDEN, YLTL 429, YUEN LONG, NEW TERRITORIES",,2018-03-31,0
TP,94,2794000116,No Record,"LOCWOOD CLUB, KINGSWOOD VILLAS, 1 TIN WU ROAD, YUEN LONG, NEW TERRITORIES",,2018-03-31,0
TP,94,2794000125,No Record,"SUN YUEN LONG CENTRE, 8 LONG YAT ROAD, YUEN LONG, NEW TERRITORIES",,2018-03-31,0
TP,94,2794000134,No Record,"VILLA CAMELLIA, 8 FAIRVIEW PARK BOULEVARD, LOT 4744 IN D.D. 104, YUEN LONG, NEW TERRITORIES",,2017-11-19,0
TP,94,2794000143,No Record,"ROYAL PALMS,SECTION A AND THE REMAINING PORTION OF LOT 4754 IN D.D.104, CLUB HOUSE, WO SHANG WAI, YUEN LONG, NEW TERRITORIES",,2018-07-21,0
TP,94,2794000152,No Record,"G/F, PARKSIDE VILLA, 23 TOWN PARK ROAD SOUTH, YUEN LONG, NEW TERRITORIES",,2018-08-25,0
TP,94,2794000161,No Record,"1/F, VILLA ART DECO, 9 TOWN PARK ROAD SOUTH, YUEN LONG, NEW TERRITORIES",,2018-03-31,0
TP,94,2794000170,No Record,"DD 104, LOT 4764, CASA PARADIZO, 83 SAN TAM ROAD, YUEN LONG, NEW TERRITORIES",,2018-06-20,0
TP,94,2794000189,No Record,"23 HUNG SHUI KIU MAIN STREET, YUEN LONG, NEW TERRITORIES",,2018-05-28,0
TP,94,2794000198,No Record,"RECOURS LA SERRE, TONG YAN SAN TSUEN, NO.118 TONG YAN SAN TSUEN ROAD, YUEN LONG, NEW TERRITORIES",,2018-08-07,0
TP,94,2794000204,No Record,"SERENO VERDE, YLTL 500, 99 TAI TONG ROAD, YUEN LONG, NEW TERRITORIES",,2018-04-29,0
TP,94,2794000213,No Record,"DD 121, LOT 2051, IMPERIAL VILLAS, 1 PING CHUK LANE, PING  SHAN, YUEN LONG, NEW TERRITORIES",,2018-05-09,0
TP,94,2794000222,No Record,"OSMANTHUS GARDEN, DD 124, LOT 4270, TAN KWAI TSUEN, 80 TAN KWAI TSUEN ROAD, HUNG SHUI KIU, YUEN LONG, NEW TERRITORIES",,2018-03-31,0
TP,94,2794000231,No Record,"DD 121, LOT 2030, TONG YAN SAN TSUEN, YUEN LONG, NEW TERRITORIES",,2018-03-31,0
TP,94,2794000240,No Record,"PALM SPRINGS, PHASE I, WO SHANG WAI DEVELOPMENT, DD 104, LOT 4750, YUEN LONG, NEW TERRITORIES",,2018-05-11,0
TP,94,2794000259,No Record,"MARBELLA GARDENS, DD 121, LOT 2018, TONG YAN SAN TSUEN, 25 SHA TSENG ROAD, YUEN LONG, NEW TERRITORIES",,2018-07-16,0
TP,94,2794000268,No Record,"2 TIN LUNG ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,2018-09-01,0
TP,94,2794000277,No Record,"PORTION OF 2/F (PORTION), HOP YICK PLAZA, YLTL 488 & 496, YUEN LONG, NEW TERRITORIES",,2018-06-03,0
TP,94,2794000286,No Record,"COVENT GARDEN, 88 MA TIN ROAD, YUEN LONG, NEW TERRITORIES",,2018-04-20,0
TP,94,2794000295,No Record,"1/F, PARK ROYALE, 38 TOWN PARK ROAD NORTH, YUEN LONG, NEW TERRITORIES",,2018-06-06,0
TP,94,2794000301,No Record,"YLTL 451, R.P., GREENERY PLACE, 1 TOWN PARK ROAD SOUTH, YUEN LONG, NEW TERRITORIES",,2018-08-13,0
TP,94,2794000310,No Record,"SCENIC HEIGHTS, DD 105, LOT 2089, NGAU TAM MEI, YUEN LONG, NEW TERRITORIES",,2018-09-25,0
TP,94,2794000329,No Record,"3 FAIRVIEW PARK BOULEVARD, YUEN LONG, NEW TERRITORIES",,2018-06-20,0
TP,94,2794000338,No Record,"SWIMMING POOLS AT G/F (PORTION) & PODIUM FLOOR, COMMERCIAL COMPLEX, CHESTWOOD COURT, KINGSWOOD VILLAS, 8 TIN SHUI ROAD, TIN SHUI WAI, LOT NO. 3 R.P., YUEN LONG, NEW TERRITORIES",,2018-08-08,0
TP,94,2794000347,No Record,"DD 124, LOT 4284, HUNG SHUI KIU, YUEN LONG, NEW TERRITORIES",,2018-07-24,0
TP,94,2794000356,No Record,"YLTL 486, SCENIC GARDENS, 25 TOWN PARK ROAD SOUTH, YUEN LONG, NEW TERRITORIES",,2018-08-17,0
TP,94,2794000365,No Record,"GRAND DEL SOL, 100 FUNG CHEUNG ROAD, YUEN LONG, NEW TERRITORIES",,2018-09-10,0
TP,94,2794000374,No Record,"YLTL 463, GREENFIELDS, 1 FUNG KAM STREET, YUEN LONG, NEW TERRITORIES",,2018-04-25,0
TP,94,2794000383,No Record,"YLTL 491, SPRINGDALE VILLAS, MA TIN ROAD, YUEN LONG, NEW TERRITORIES",,2018-06-21,0
TP,94,2794000408,No Record,"DD 122, LOT 1737, VILLA SUNSHINE, 128 CASTLE PEAK ROAD, PING SHAN, YUEN LONG, NEW TERRITORIES",,2018-06-23,0
TP,94,2794000417,No Record,"PO LEUNG KUK JOCKEY CLUB TAI TONG HOLIDAY CAMP, DD 118, LOT 2411, YUEN LONG, NEW TERRITORIES",,2017-12-21,0
TP,94,2794000426,No Record,"MEADOWLANDS, DD 124, LOT 4285, TAN KWAI TSUEN, HUNG SHUI KIU, YUEN LONG, NEW TERRITORIES",,2018-07-31,0
TP,94,2794000435,No Record,"LYNWOOD COURT, KINGSWOOD VILLAS, TIN KWAI ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,2018-10-18,0
TP,94,2794000444,No Record,"EVERGREEN PLACE, DD 121, YLTL 2043, TONG YAN SAN TSUEN, 18 MA FUNG LING ROAD, YUEN LONG, NEW TERRITORIES",,2018-05-06,0
TP,94,2794000453,No Record,"PHASE 2, TSWTL 4, AREA 23, 18 TIN YAN ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,2018-07-12,0
TP,94,2794000462,No Record,"G/F (PORTION) AND BASEMENT (MAJOR PORTION), CLUB HOUSE, VIANNI COVE, TSWTL 27, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,2018-06-29,0
TP,94,2794000471,No Record,"CRYSTAL PARK, 50 MA TIN ROAD, YUEN LONG, NEW TERRITORIES",,2017-10-15,0
TP,94,2794000480,No Record,"MAYWOOD COURT KINGSWOOD VILLAS, TIN LUNG ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,2018-05-14,0
TP,94,2794000499,No Record,"VILLA PREMIERE, DD 116, LOT 5362, HA YAU TIN TSUEN, YUEN LONG, NEW TERRITORIES",,2018-08-27,0
TP,94,2794000505,No Record,"DD 110, LOT 815, KAM TIN, SHEK KONG, YUEN LONG, NEW TERRITORIES",,2018-07-04,0
TP,94,2794000514,No Record,"JASPER COURT, DD 121, LOT 2039, MA FUNG LING ROAD, YUEN LONG, NEW TERRITORIES",,2018-04-09,0
TP,94,2794000523,No Record,"ROYAL CAMELLIA, DD 104, LOT 4780, 9 FAIRVIEW PARK BOULEVARD, YUEN LONG, NEW TERRITORIES",,2018-08-23,0
TP,94,2794000532,No Record,"YOHO CLUB, 8 YUEN LUNG STREET, YUEN LONG, NEW TERRITORIES",,2018-08-30,0
TP,94,2794800011,No Record,"LOT NO. 3734 IN D.D. 104, POK WAI VILLAGE, YUEN LONG, NEW TERRITORIES",,2018-10-09,0
TP,94,2794800039,Rolling Hill Phase II,"ROLLING HILLS PHASE II, LOT NO. 2094 IN DD 105, 18 HUNG FA HUM ROAD, NGAU TAM MEI, YUEN LONG, NEW TERRITORIES",,2018-02-23,0
TP,94,2794800048,No Record,"LOT NO. 1739 IN DD NO. 122, CASTLE PEAK ROAD, PING SHAN, YUEN LONG, NEW TERRITORIES",,2018-04-18,0
TP,94,2794800066,No Record,"DD 121, LOT 2042, TONG YAN SAN TSUEN, 33 SHA TSENG ROAD, YUEN LONG, NEW TERRITORIES",,2018-07-04,0
TP,94,2794800075,No Record,"LOT 2286 IN D.D. 106, KAM TIN, YUEN LONG, NEW TERRITORIES",,2018-08-27,0
TP,94,2794800084,No Record,"DEEP BAY GROVE, 233 DEEP BAY ROAD, LAU FAU SHAN, YUEN LONG, NEW TERRITORIES",,2018-02-21,0
TP,94,2794800093,No Record,"PORTION OF GROUND AND BASEMENT LEVELS, NO. 23 NGAU TAM MEI ROAD, DD 104, LOT NO. 4773, NGAU TAM MEI, YUEN LONG, NEW TERRITORIES",,2018-10-25,0
TP,94,2794800109,No Record,"1 NGAU TAM MEI ROAD, YUEN LONG, NEW TERRITORIES",,2018-03-10,0
TP,94,2794800118,No Record,"LOT 2081 IN D.D. 109, KAM TIN, YUEN LONG, NEW TERRITORIES",,2018-04-29,0
TP,94,2794800127,No Record,"ROOF FLOOR (PORTION) AND 1/F (PORTION) AT CLUB HOUSE, DD 122, LOT 1740, TONG YAN SAN TSUEN,  MA FUNG LING ROAD, YUEN LONG, NEW TERRITORIES",,2018-06-10,0
TP,94,2794800136,Green Crest,"OUTDOOR SWIMMING POOL AT GREEN CREST, 93 SAN TAM ROAD, NGAU TAM MEI, YUEN LONG, NEW TERRITORIES",,2018-07-05,0
TP,94,2794800145,No Record,"UG/F (PORTION) AND 1/F (PORTION), LA GROVE , D.D. 120, LOT NO. 4042, LUNG TIN TSUEN, 83 SHAP PAT HEUNG ROAD, YUEN LONG, NEW TERRITORIES",,2018-05-05,0
TP,94,2794800154,No Record,"G/F (PORTION), ONE HYDE PARK, D.D. 119, LOT NO. 2231, KUNG UM ROAD, PAK SHA TSUEN, YUEN LONG, NEW TERRITORIES",,2018-05-06,0
TP,94,2794800163,No Record,"3/F (PORTION), 5/F (PORTION) & 5M/F (PORTION) YOHO MIDTOWN, 9 YUEN LUNG STREET, YUEN LONG, NEW TERRITORIES",,2018-10-26,0
TP,94,2794800172,No Record,"3/F (PORTION) & 5/F (PORTION), CENTRAL PARK TOWERS II, 2 TIN YAN ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,2018-02-09,0
TP,94,2794800181,No Record,"EMERALD GREEN, 138 SHAP PAT HEUNG ROAD, YUEN LONG, NEW TERRITORIES",,2018-06-23,0
TP,94,2794800190,Park Nara,"GROUND FLOOR (PORTION) AND LOWER GROUND FLOOR (PORTION), PARK NARA, 88 HUNG YUEN ROAD, HUNG SHUI KIU, PING SHAN, YUEN LONG, NEW TERRITORIES",,2018-08-24,0
TP,94,2794800206,No Record,"UPTOWN, 600 CASTLE PEAK ROAD, HUNG SHUI KIU, YUEN LONG, NEW TERRITORIES",,2018-09-26,0
TP,94,2794800215,One Regent Place,"ONE REGENT PLACE, 1/F (PORTION) & 2/F (PORTION), 18 PO YIP STREET, YUEN LONG, NEW TERRITORIES",,2018-09-02,0
TP,94,2794800224,No Record,"G/F (PORTION) & 1/F (PORTION), 116 TONG YAN SAN TSUEN ROAD, YUEN LONG, NEW TERRITORIES",,2017-11-11,0
TP,94,2794800233,No Record,"PORTION OF LG/F & PORTION OF G/F RESIDENCE 88, 88 FUNG CHEUNG ROAD, YUEN LONG, NEW TERRITORIES",,2018-06-11,0
TP,94,2794800242,No Record,"G/F (PORTION) & B/F (PORTION), THE WOODSVILLE, 18 HUNG SHUN ROAD, YUEN LONG, NEW TERRITORIES",,2018-09-02,0
TP,94,2794800251,No Record,"B/F (PORTION) & G/F (PORTION), 1 YING HO ROAD, YUEN LONG, NEW TERRITORIES",,2018-09-17,0
TP,94,2794800260,No Record,"2/F (PORTION), 1/F (PORTION), G/F (PORTION) & B/F (PORTION), THE REACH, 11 SHAP PAT HEUNG ROAD, YUEN LONG, NEW TERRITORIES",,2018-10-12,0
TP,94,2794800279,No Record,"G/F (PORTION) & B/F (PORTION), TIMBER HOUSE, PARK SIGNATURE, 68 KUNG UM ROAD, YUEN LONG, NEW TERRITORIES",,2018-06-24,0
TP,94,2794800288,(No Record Found),"LOT NO. 4309 IN D.D. 124, R/F AND M/F, CLUB HOUSE, TAN KWAI TSUEN, 65-89 TAN KWAI TSUEN ROAD, YUEN LONG, NEW TERRITORIES",,2018-04-28,0
TP,94,2794800297,No Record,"1/F (PORTION), G/F (PORTION) & B/F (PORTION), 18 CASTLE PEAK ROAD, TAM MI, YUEN LONG, NEW TERRITORIES",,2018-05-08,0
TP,94,2794800303,(No Record Found),"G/F (PORTION), THE PARKHILL, 138 TONG YAN SAN TSUEN ROAD, YUEN LONG, NEW TERRITORIES",,2018-06-12,0
TP,94,2794800312,(No Record Found),"G/F (PORTION) & 1/F, ANNEX COMPLEX BUILDING, W F JOSEPH LEE PRIMARY SCHOOL, 9 TIN FAI ROAD, TIN SHUI WAI, YUEN LONG, NEW TERRITORIES",,2018-09-12,0
TP,94,2794800321,No Record,"3/F PORTION AND 5/F PORTION, 9 LONG YAT ROAD, YUEN LONG, NEW TERRITORIES",,2018-05-14,0
TP,94,2794800330,No Record,"B/F (PORTION), G/F (PORTION) AND 1/F (PORTION), YUCCIE SQUARE, 38 YUEN LONG ON NING ROAD, YUEN LONG, NEW TERRITORIES",,2018-05-24,0
TP,94,2794800349,No Record,"1/F (PORTION) AND G/F (PORTION), TWIN REGENCY, 11 TAK YIP STREET, YUEN LONG, NEW TERRITORIES",,2018-07-19,0
TP,94,2794800358,No Record,"B/F (PORTION), PHASE 1B CLUB HOUSE, 18 CASTLE PEAK ROAD, TAM MI, YUEN LONG, NEW TERRITORIES",,2018-09-20,0
TP,96,2796000013,No Record,"THE HONG KONG GOLF CLUB, LOT 1, FANLING, NEW TERRITORIES",,2018-03-31,0
TP,96,2796000022,No Record,"FSSTL 112, AVON PARK, 15 YAT MING ROAD, FANLING, NEW TERRITORIES",,2018-03-31,0
TP,96,2796000031,No Record,"FANLING GARDEN, DD 51, LOT 5268, FANLING, NEW TERRITORIES",,2018-03-31,0
TP,96,2796000040,No Record,"SHEUNG SHUI CENTRE, FSSTL 55, SHEUNG SHUI, NEW TERRITORIES",,2018-03-31,0
TP,96,2796000059,No Record,"CAMELLIA COURT, FSSTL80, AREA29B, FANLING, NEW TERRITORIES",,2018-04-03,0
TP,96,2796000068,No Record,"LEVEL 3 (PODIUM), SHEUNG SHUI TOWN CENTRE, FSSTL 56, SHEUNG SHUI, NEW TERRITORIES",,2018-09-06,0
TP,96,2796000077,No Record,"LEVEL 3 (PODIUM), FANLING TOWN CENTRE, FSSTL 71, SHEUNG SHUI, NEW TERRITORIES",,2018-09-06,0
TP,96,2796000086,No Record,"FSSTL 128, UNION PLAZA, FANLING, NEW TERRITORIES",,2018-05-11,0
TP,96,2796000095,No Record,"LEVEL 2 (PODIUM), VENICE GARDEN, FSSTL 54, SHEUNG SHUI, NEW TERRITORIES",,2017-10-26,0
TP,96,2796000101,No Record,"G/F, VIENNA GARDEN, FSSTL 51, SHEUNG SHUI, NEW TERRITORIES",,2018-10-26,0
TP,96,2796000110,No Record,"THE HONG KONG JOCKEY CLUB, BEAS RIVER COUNTRY CLUB, SHEUNG SHUI, NEW TERRITORIES",,2018-03-31,0
TP,96,2796000129,No Record,"PARKFORD GARDEN, PAK FUK TSUEN, 6 CHI FUK CIRCUIT, FANLING, NEW TERRITORIES",,2018-01-29,0
